US	16904423	R34OKLLS5FEJLS	0140014454	445043218	Under the Net	Books	5	1	1	N	Y	Let's Hear It for Iris!	Murdoch uses beautiful language to express her in-depth philosophical analysis of modern human beings. I have yet to be disappointed in any of her books and have recommended and passed many of them on to my friends. They are not examples of an &#34;easy read,&#34; nor are they full of happy endings. They are, as many good pieces of literature, examples of how our lives are actually led with many unsolved issues, and they leave the reader with a vaguely unsettled mind with much to ponder about themselves and others.	2014-01-09
US	35501691	R14S3755J6E0O0	0140014454	445043218	Under the Net	Books	5	2	2	N	N	Witty, wise, entertaining, funny, first rate novel	This is a highly entertaining hectic novel.  It is a comic novel in the sense that a series of misunderstandings can launch a fruitless quest with many misadventures and odd characters along the way. I found the characters vivid and the situations in which they found themselves ironic and often ridiculous. This was Iris Murdoch’s first novel, published in 1954, but the situations and relationships will be all too familiar to the readers. There are scenes of such humor that I can imagine how they would play out in a comedic film. In this review I would first focus on character development, then the unfolding plot, then the layers of meaning that this master writer weaves into this great first novel.<br /><br />Jake Donaghue is the primary character. He sponges off others, works only enough to cover his expenses  of which his bar tab is his greatest expense, and yet is bright and witty. Even though he is bright, Murdoch puts him through more outrageous encounters that you can count. Despite his intelligence, he often makes bad mistakes and choices, and the reader gets to follow these wild adventures at a hectic, never sit still pace. Murdoch was a professor of philosophy and wrote books on philosophy as well as her novels. Yet this novel is full of action, from start to finish, even if some of the action seems totally fruitless.<br />The storyline or plot would be hard to describe since about fifteen characters are introduced who all interact in a social network of greed and misunderstanding and non-reciprocated romantic attractions.<br /><br />There are bound to be multiple interpretations of this rich multi-layered novel. For me the novel was about the vast and almost impossible task of understanding other people, their words, their actions, their intentions. How easy it is to be launched onto a tangent just because of a misunderstanding or misinterpretation. So what do we do about this situation? Murdoch would indicate that vast misunderstandings and misinterpretations are a factor of human life and the only answer is to keep running, keep experiencing, keep living, and allow the large pieces of the puzzle to come together gradually so that hopefully you can benefit just a tiny bit in the small insights we are afforded in life. The insufficiency of language to convey truth and meaning is certainly part of this theme. Yet Murdoch keeps it light and witty, never burdening the reader with didactic heaviness.<br /><br />This is one of the few books I would read again, this time with a red pencil to identify all the wise and witty commentary that fills this funny novel.	2013-11-17
US	9981547	R2RB4B37WFSX0Q	0140014454	445043218	Under the Net	Books	4	0	0	N	Y	A good read	I enjoyed this novel.  I bought it used and was very pleased that the book was in excellent condition-- no marks on it.<br />The novel itself is quite lightweight, but fun.	2013-09-05
US	38097774	RZWDO0EC7T69M	0140014454	445043218	Under the Net	Books	5	1	1	N	N	A Weekend Read	This was my first book by Iris Murdoch and won't be my last.. I loved the story, the characters, and yes the Philosophy. I loved how Jack remained true to himself and throughout it all he sets an example for the Existential Living. I also laughed out loud at some of the predicaments Jack found himself in. I also finished this book over 3 Days, I could barely put the book down. Not a Huge book neither , I can't remember how many pages. I now have a Goal to read as many books written by Iris Murdoch until....well..I will cross that bridge when I get there. :)	2013-08-19
US	22981641	R27EKTJ4FI25CO	0140014454	445043218	Under the Net	Books	4	1	1	N	N	Great fun	The protagonist of this book could be compared to Henry Chinaski in Bukowski's novel Post Office or Sebastian Dangerfield in Donleavy's novel The Ginger Man: all three go from woman to woman, drink too much, and live rather aimless lives. The difference is that this hero, Jake Donahue, is actually a decent human being, albeit somewhat misguided. The novels could be considered similar, also, in that they are all comic (or aim to be) and feature fantastic escapades. The difference is that this novel is actually funny. Very funny, in fact.<br /><br />Jake claims to be a writer, but he actually spends all his writing time translating French novels into English. Ousted from his free lodgings by a lady friend, he goes in search of new digs, and returns to a former love, discovering that maybe he still loves her. But it seems that she has become involved with another old friend of his, Hugh, with whom he had once had grand discussions about philosophy. Jake becomes obsessive about finding Hugh again. The plot from here is complicated, but logical, and comes to a very satisfactory conclusion. It includes laugh-out-loud accounts of the kidnapping of a movie star who happens to be a dog and a fist-fight in a film-set of ancient Rome. All this mayhem seems logical and inevitable, surprisingly.<br /><br />Jake's fault, which he finally realizes, is of \\"having conceived things as I pleased and not as they were.\\"<br /><br />I really enjoyed this book. It was great fun.	2013-02-07
US	26524168	R39LGBF31HMJX1	0140014454	445043218	Under the Net	Books	4	0	0	N	Y	The Perfect Holiday gift!	It's a work of Art as i pursue more authors like Iris.. what a world this book is. I would recommend it strongly.	2012-12-26
US	53075355	R24BXMQVA4824K	0140014454	445043218	Under the Net	Books	3	5	6	N	Y	A Matter of Taste	An amusing and interesting novel of ldeas, but not a work that I connected with on an emotional level.  The book came out in 1954, and is set in London and Paris,  It does not seem dated, which is rather odd, given how difficult life was in Britain in that period.  It is narrated by Jake Donaghue, an impecunious translator of French novels into English, and follows his wanderings through London (and eventually to Paris) in search of various people he knows.  There are long philosophical discussions, few of which lead anywhere in particuar: perhaps this is post-was existentialism in action.<br /><br />As to the story, there are very funny bits, and terrific set pieces, but I kept wishing that Jake would settle down and follow one goal (or person), rather than constantly shifting targets.  Also, at the end of the novel all the relationships that Jake thinks he understands turn out to be something else all together.  That changeability makes several of the characters difficult to care about very much.<br />I did end up being rather fond of Jake, but the dog is still the most sympathetic character in the novel.<br /><br />One's response to this book, I imagine, is very much a matter of taste.  There is no question that it is beautifully written, and that it is at times very funny.  But it is also degage, and on some level -- for me at least -- inconsequential.  All very clever, like beautifully decorated desserts, but not necessarily satisfying.	2012-12-02
US	27125398	R1MHKCBNTOTKCQ	0140014454	445043218	Under the Net	Books	4	1	2	N	Y	Funniest Book I Ever Read	The \\"net\\" in the title is language, and to get under it is to find a sort of positivistic truth.  Let me intercede here that this novel contains a lot of philosophy, which will leave some readers snowed and disappointed.  What I think this book is \\"about\\" is Christian faith.  The plot is basically tragicomic, with positive, negative, and neutral events as in real life.  But there are certain scenes that are definitely Christian allegories.  For example, after Jake, Finn, and Dave go bar hopping, someone has the idea to take a skinny dip in the Thames.  The one person who refuses is Dave, the Jewish philosophy professor.  Obviously this is a baptism scene... but notice the nuance of antisemitism in the case of Dave.  And prior to the dip, in a bar, someone says that the one thing that'll never perish is the Jews.  That makes me uncomfortable.  What is Murdoch saying?  Straying from the present novel, if we look at the devil figure in _A Fairly Honourable Defeat_, Julius that is, he's a survivor of a Jewish concentration camp.  [[ASIN:0141186178 A Fairly Honourable Defeat (Penguin Twentieth-Century Classics)]].  Murdoch took some heat for that and was put on the defensive...<br /><br />Anyway, the tragicomic plot plus the Christian allegories create a sense of ordinary reality going on while sublimely there is, behind it all, a Christian order.<br /><br />If you just want a good laugh, then skip to the dognapping episode.  It had me in stitches.  But I take her antisemitism very seriously.  The most important thing I learned in college was the Holocaust [[ASIN:0061320684 The Cunning of History]].  The humor may seem innocent, but please be aware of certain racist attitudes in this novel.	2010-11-29
US	21302163	R17B672LAYTXWI	0140014454	445043218	Under the Net	Books	4	1	1	N	N	Review of Under the Net	It's always astonishing to me when I'm exposed to a book I would never have picked up, and that's the very reason I have been working my way through the 1001 Books list.<br /><br />In UNDER THE NET Jake Donaghue is a failure of a writer, a bum, a leech on his friends and, despite being an adult, views the world almost as a child does.  He never thinks an action through to the consequence, he treats his friendships lightly - taking them for granted or doing stupid, silly things to sabotage them.<br /><br />This book isn't about action and adventure.  It's a slow, quietly witty journey through a period in Jake's life.  It explores friendships, loves, jobs and heartbreaks.  It has quiet humor - in fact, in a way this book reminds me of the few Nick Hornby books I've read (minus the language).<br /><br />Despite being written in the 50's, UNDER THE NET is not dated and it's very easy to relate the story to modern day times.  It's a short novel - so if you are worried that a meandering journey might be something that would bore you don't worry... it'll hold your interest and give you a good dose of philosophy to boot.	2010-08-08
US	52807594	R8F59M44NL8MR	0140014454	445043218	Under the Net	Books	3	0	1	N	N	lovely writing, no plot	I loved the writing and thought this was going to be a great comfort book. I started reading it though and it was a bit of a push. No real plotline to keep you going, nothing really happens. Wish it could have had that writing with some shaping of some sort.	2010-07-29
US	12252242	R16P94R0M23V63	0140014454	445043218	Under the Net	Books	4	0	4	N	N	Her best	Iris Murdoch started her career with one brilliantly funny novel, Under the Net. From then on, it was downhill all the way.	2008-01-27
US	41905526	RUZ506OH9D8TT	0140014454	445043218	Under the Net	Books	5	5	5	N	Y	Under the net of language lies the truth	In his early period (specifically, in \\"Tractatus\\"), the Austrian-British philosopher Ludwig Wittgenstein argued that the \\"net\\" of language both separates us from and connects us to the world: it simultaneously impedes and determines our understanding of life. He furthermore concluded that anyone who finally comprehended the meaning behind the language of \\"Tractatus\\" would realize that its arguments were senseless; to quote the Cambridge Dictionary of Philosophy, the reader can \\"throw away the ladder after climbing up on it\\" and experience the world directly through contemplation rather than through philosophical discussion. \\"Under the net\\" of language, then, lie the truths of the world.<br /><br />Yet it's not essential to have an understanding of Wittgenstein to enjoy the zany farce of Murdoch's novel, whose characters are hunters of truth in its pure manifestations (love and freedom), as well as its illusory aspects (money and success). The chief seeker is Jake Donaghue, short of cash and without much prospect for any meaningful source of income. Jake has been freeloading in a friend's apartment; when she becomes engaged to be married, he's homeless as well as poor. Along with his sidekick, Finn (who serves as a less dependable Jeeves to Jake's ungentlemanly Wooster), he sets out in search of a new home and instead embarks on a series of adventures: a peek at a bizarre theatrical performance by mimes, a night of pub-crawling, a day at the races, a dog-napping, and a visit to a film studio whose riotous outcome prefigures, as much as anything, the finale of \\"Blazing Saddles.\\"<br /><br />During his journey, Jake runs across three old acquaintances: a former girlfriend; her sister, a famous actress; and most important, Hugo Belfounder, who had been a fellow patient at a clinic testing inevitably unsuccessful cures for the common cold. During alternating bouts of deliberately induced illness, the pair held philosophical conversations, to which Hugo contributed nearly all of the original thoughts. Jake in turn converted these pronouncements into a book, \\"The Silencer,\\" published without telling his new friend. Only after he'd finished the book, however, did Jake realize that the profundity of Hugo's opinions had been frustrated by his own attempt to render them into words. Jake's embarrassment over both his deceit and his failure had caused him to break ties unceremoniously with Hugo, who has since become a filmmaker. (Although this suggestion of truths masked by language is one of the more overt allusions to \\"Tractatus,\\" biographer Peter Conradi points out that the character of Hugo is based not on Wittgenstein but on a Cambridge friend of Murdoch's who was the philosopher's star pupil.)<br /><br />There are a number of wildly unpredictable and often absurd subplots involving the four old friends, all based on the miscommunication that results because each of them is in love with another, but none of them is in love with each other. It's a circle of love right out of an Elizabethan drama.<br /><br />In spite of its philosophical borrowings, Murdoch's first novel is her most fast-paced--and it's certainly her wackiest. At times, it's even downright silly, and looking for meaning in the fun is like tracking down the literary references in a Buster Keaton film (they exist--but does it really matter?). Once you get past the surface trappings of its metaphysics, you can simply enjoy the screwball comedy of \\"Under the Net.\\"all of the original thoughts. Jake in turn converted these pronouncements into a book, \\"The Silencer,\\" published without telling his new friend. Only after he'd finished the book, however, did Jake realize that the profundity of Hugo's opinions had been frustrated by his own attempt to render them into words. Jake's embarrassment over both his deceit and his failure had caused him to break ties unceremoniously with Hugo, who has since become a filmmaker. (Although this suggestion of truths masked by language is one of the more overt allusions to \\"Tractatus,\\" biographer Peter Conradi points out that the character of Hugo is based not on Wittgenstein but on a Cambridge friend of Murdoch's who was the philosopher's star pupil.)<br /><br />There are a number of wildly unpredictable and often absurd subplots involving the four old friends, all based on the miscommunication that results because each of them is in love with another, but none of them is in love with each other. It's a circle of love right out of an Elizabethan drama.<br /><br />In spite of its philosophical borrowings, Murdoch's first novel is her most fast-paced--and it's certainly her wackiest. At times, it's even downright silly, and looking for meaning in the fun is like tracking down the literary references in a Buster Keaton film (they exist--but does it really matter?). Once you get past the surface trappings of its metaphysics, you can simply enjoy the screwball comedy of \\"Under the Net.\\"	2007-10-24
US	10405540	R2XJN5ICEH2R7J	0099429071	445043218	Under the Net	Books	5	2	2	N	Y	Fun and profound	Jake Donaghue is the free-spirited center of this luminous novel about a man who drifts confidently through his life mooching off friends, chasing dreams, and never once realizing how much time and talent he is wasting while in orbit around himself. Ejected from his latest rent-free living arrangement by a woman friend who finds a \\"real\\" boyfriend and wants her flat to herself again, Jake and his dreamy sidekick, Finn, run off to their buddy Dave's house to try to find another (free) flatmate or two.        The journey is hilarious and pitiful at the same time. Jake truly lives for the moment. Just as the reader adjusts to Jake's newest situation, he jettisons himself into a new place, new relationships, new goals, even a new pet dog which he steals for his own leverage purposes, then becomes too attached to give the pooch back. He revisits a long-ago incident of dishonesty with a former friend, chases the elusive shadow of an old girlfriend, and finally comes face to face with the man he cheated long ago. All along one gets the uncomfortable, prickly feeling that Jake is running, running, hiding from the truth: the truth about the book he wrote that stole another's words and insights; the truth about who he could have been if he hadn't been so shiftless. The title of the book, in my humble opinion, is a metaphor of how truth catches us, in contrast to the popular notion of seeking after truth. Murdoch presents truth as a hunter and humanity as the prey. We make our wild attempts to fool Truth, as Jake does all through this delightful and powerful novel, but in the end, Truth triumphs and we are caught \\"under the net\\" like an insect caught for a collection under glass.      Great fun, but do be careful. The net is poised over you, just as it is over Jake!	2007-10-01
US	17958642	R2Q00A9FIMKNM9	0140014454	445043218	Under the Net	Books	5	2	4	N	N	Murr on	Faced with impossible relativism, falsehood, the impossibly of truth, what can our reaction be? To laugh: the ludic as an alternative to the despair of nihilism. The discourse is hilarious, and at key moments when the action is most intense, and the characters are being most lead astray from their purposes, they are overcome by a hilarity and a hysteria which incapacitates them, and often the reader too...    Read more from Murr on The Lectern:  [...]	2006-12-14
US	51757266	R3ASLAEHDXW1CA	0140014454	445043218	Under the Net	Books	5	5	6	N	N	Madcap Comedy Reminds Me of Others [95][T]	The protagonist of this story, Jake, is an Oxford-educated male writer, while the author is the same, with the exception of gender.<br /><br />How she manages to look into the mind of the male is amazing.  The dialogue reminds me of Waugh or Forster.  The main character - who neither seeks job, reputation nor achievement - fights off his talents for a life of impoverished mediocrity.  This reminds me of Murry Burns -- the \\"A Thousand Clowns\\" main character played by Jason Robards.<br /><br />The carefree reckless disdain for the next day allows this book to float from scene to scene. Eventually, the scenes tie together -- the later scenes make the prior scenes  become more appropriate.  Within a matter of days, the humor of this book has Jake  kidnap a movie star dog, experience the falling of Rome (on a movie set at least), visit a mime theater, engage with a bookie in fixed races, engage in a drunken leftist movement, and sleep in a bearskin suit when evicted from his home.<br /><br />The madcap adventure of a little more than a week encapsulates much.  The humor, a bit stale after five decades and a country apart, still resonates in today's world and would make a wonderfully sarcastic film.<br /><br />The writing, which is like her peers and some of the great British writers who preceded her, is more descript and more detailed than modern-American prose, and exemplifies the writer and her achievement.	2006-12-04
US	33776900	R1EYLWJ21MI71E	0140014454	445043218	Under the Net	Books	5	29	31	N	N	Unexpectedly funny	Had been meaning to get round to Murdoch for some years but was expecting a fairly heavy read. In fact, after the first 70 pages or so in which I was unsure about the direction I was being taken, I found that I was laughing aloud for much of the book (rare in my case), which is not something I had expected. The set pieces of the book are conceived with great originality & a deeply quirky, Irish type of humour. The characters themselves remain - intentionally - rather hard to fathom for most of the book, adding to a mildly dark sense of mystery which leads us (and them) on from one episode to the next. This also adds to our questioning about what direction the author is trying to take us. Inevitably, the answer is largely subjective - but what added to my appreciation of the novel after I finished reading was that rather than attempting to draw a broad prescriptive lesson about life, it is rather a celebration of the individual and offers humour and a kind of resolution - or at least positive progress - even in the midst of the most confused and unheroic of lives. This is a picaresque novel peopled principally by (lovable) roguish empiricists - not one for those craving a strong plot. I loved it. And I have an implicit confidence that this is an author of such skill & originality that I shall enjoy any of her remaining 25 novels (this being her first). Even when I have hugely enjoyed reading a book, I have rarely, if ever, looked forward to reading other novels by the same author with such confidence and relish.	2006-02-17
US	49671412	R2LIRDVS1X9CTM	0140014454	445043218	Under the Net	Books	4	7	9	N	N	3.5 stars out of 5	Published in 1954, Under the Net is an entertaining novel about one season in Jake Donaghue's life.  Jake is a 30-ish writer in London whose specialty is translating French novels to English to earn money, which he hasn't much of, and he hasn't written anything original for sometime.  Despite being semi-dependent on friends for survival (and a strong aversion for actual work), he seems very likeable, generous, loyal, and would not compromise his ideals for easy money.  He is living everyone's romantic version of poverty, where everything works out and he's never actually desperate, in fact it's a bit too fantastic how he gets out of trouble sometimes, chasing one urgency (a long lost love or friendship he has to repair) after the next. But it's a feel good book because of that, and maybe in post-World War II London all this was not impossible.  In the end, this very impressionable and impetuous character is more wise, has writing and employment plans, and is just as poor.<br />Jake's fascinating friends also add entertainment - the social climbing Madge and her friendly/devious fiancé Sammie the bookie, Jake's strangely loyal &quot;assistant&quot; Finn, his socialist filmmaker friend Hugo, and the attractive Quentin sisters who are two corners of a sad, 4-way unrequited love structure.  Something exciting or dangerous is always happening.  <br />The novel is also filled with nuggets of wisdom from Murdoch, that you can't help but feel she's pondered a lot on love, the intellectual life (vs. accomplishing work on a daily basis), and many other things.  She describes swimming and judo with such zeal you feel it is something she has done, rather than just having researched on it.  Perhaps it should not have been told in the first person because at times it does not sound like the thoughts of an immature male writer who is still finding himself, but someone wiser.  It takes thirty pages (out of 286) to get going and I'm not sure everyone will relate to Jake's character, but it's certainly a worthwhile read.	2003-03-08
US	40628861	R8ST3A46DYK3R	0140014454	445043218	Under the Net	Books	5	8	11	N	N	Zany and Smart	I cannot but think of &quot;Under the Net&quot; and smile and it is for this reason that I'm so endeared to Murdoch's gem of book. The last time I really laughed out loud while reading a novel was Don Delillo's &quot;White Noise&quot;. Behind all the zany situations and comedic characterization is a smart, strangely gratifying take on life. Highly recommended!	2003-01-26
US	50472775	RFC9XSFZGVGVC	0140014454	445043218	Under the Net	Books	1	11	45	N	N	What on earth did reviewers find humorous?	This book is so pretentious, so show-offy, so geared to highly educated Oxbridge people, it clearly excludes the well-educated non academic reader. <br />If you find drunkenness funny and the long descriptions of how drunkenness affects the body, I guess you will like this.<BR>I had to read it for my book club but hated every page -- no favorite characters or episodes.<br />I hate to think the entire British public lives to get drunk but this and other literature and movies forces me to believe that no event in Britain, celebratory or shocking, takes place without a glass in hand.	2002-09-05
US	37052543	R3HL8O84G2QXSQ	0140014454	445043218	Under the Net	Books	5	4	4	N	N	perfect book for existentialist beer-lovers	This is my favourite novel as strange as it is. Well, the fact is strange, not the novel. I read Murdoch's Unicorn and shrugged my shoulders. Read Black Prince and had a feeling that I had wasted my time. But Under the Net! - mmmm... A perfect book for young existentialist beer-lovers, who love dusty bookshops, who keep late hours and hate regular jobs. And, please, don't blaspheme this book by analysing it too much (like some sophisticated reviewers here tend to do). Enjoy the ride and have some beers with good friends instead. If you like deconstructing things to symbolic bits and pieces, read Camus instead.	2002-08-04
US	52754918	R38PV4IJL2W39P	0140014454	445043218	Under the Net	Books	3	17	39	N	N	What to do before you read this book	The only reason I read this book was because it was no. 95 on the Modern Library panel's list of the 100 greatest novels in English in the 20th century.  I had read Murdoch's The Sea, the Sea years ago (well, I finished it Dec 4, 1983, if you really want to know that) and had been underimpressed by it. I should have read the reviews on Under the Net on this site before I read it.  That would have given me some clue to what I was supposed to expect and derive from the book.  I am no student of Ludwig Wittgenstein, but if I had known that Hugo was supposed to be based on him, it might have made me more alert to what he did,e.g.  But I read the book as I do any other, and I found it very unimpressive--and I know that is my fault, I suppose.  So I guess what I am saying is that if existentialism, Wittgenstein, Sarte, Bellow, etc., don't get you very interested  you might not enjoy this book.  I found I was glad when I was nearing the end--tho I admit that  the last ten pages I rather enjoyed!	2001-11-11
US	46132641	R38YPZJ6GXF0MU	0140014454	445043218	Under the Net	Books	3	4	16	N	N	not all that great	i don't understand what is so great about this book.  i didn't learn anything new from it, and  it was only mildly entertaining. i suppose it's good casual reading, if you're on a plane or something.  it's more or less  well written, but not spectacular by any means. of course, i don't find wittgenstein that great, either. the book is funny at times, though.<br />honestly, after reading all the great reviews, i expected much more of this book.  i was very dissapointed.  i felt like i was watching  some quirky hour-long t.v. show about the wacky adventures of aspiring authors - something fantastic, something that would never happen in real life; but if you don't take it seriously, then it's fine.   this is the only book by iris murdoch that i've read, and i really hope it isn't her best.<br />so buy it if you want to read something mildly amusing, but if you feel like reading something that is truly worth the effort, look elsewhere.	2001-05-15
