marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,36344336,R1AY6DQ720QC9T,0140132708,903668876,Midnight's Children,Books,5,9,10,N,Y,"WHAT A RUSH(DIE)!","If this book was described by 1001 readers, I think you'd get 10,001 different views of what they experienced. Some knowledge of the history of India & Pakistan before and after independence and the partition will be helpful. Perhaps some \\""-ism\\"" (magical real(ism), coming-of-age(ism); post-modern(ism); stream of .....) reading would prepare you for this. But neither is required to enjoy it. Having read many of the less than stellar reviews, it seems that many had preconceived notions that weren't met or they tried to make it a fast read.<br /><br />This is not a \\""page turner\\"" suspense novel; nor is it Joycean (or any other author's). It is Rushdie. This is what he writes and how he writes. Read it for its own style rather than trying to compare it with someone else.<br /><br />I think too much effort is made by publishers and reviewers to put authors into groups. I'm sure the publishers do it to capture buyers with \\""if you like A, then you'll like B\\"". Reviewers too often do it to show how many authors they have read rather than making valid comparisons.<br /><br />Base your judgment of Rushdie (or any of his books) on what you like or dislike about his work rather than by \\""someone says he is like Marquez and he isn't, so I didn't like it\\"".",2008-02-20
US,51757266,R35QDAHCI0Z2K4,0099578514,903668876,Midnight's Children,Books,4,4,4,N,N,"Classic Prose, Great Allegory [100][90][T]","Dipping into controversial and expansive review of India's nouveau independence, Rushdie's autobiographical recitation (in fiction) of protagonist nasal-telepathic Saleem Sinai bestows lessons and conjures imagination.<br /><br />Some novelists have received acclaim for making allegory through adventure - Coello for \\""The Alchemist\\"" or Kosinski for \\""The Painted Bird.\\""  As great as those novels are, neither has the depth of review that this novel has.  And, much to Rushdie's credit, this adventure intertwines with real events of the recent histories of India and Pakistan - thereby making it more relevant to those who lived or have heard about the many historical references contained throughout this book.<br /><br />Being an American usually means reading little about the history or culture of India. We are ignorant of their struggles - and this book enlivens us to a certain degree - such that the reader can conclude from reading this book that this country has struggled as greatly since its independence from Britain, than it did under British rule.  Forster's portrait of British degradation of India in \\""A Passage to India\\"" made westerners believe that Gandhi's plight was both necessary and inevitable.  This book tells us that freedom from British rule did not necessarily deliver better karma or even sounder ruling.  The \\""Emergency\\"" of Indira Gandhi delivers an appalling caricature of Indians being cruel to Indians - as Saleem must be emasculated by the ruling party's dictate - for reasons no more discernable than the German holocaust or any other genocide.<br /><br />This book travels chronologically from Saleem's grandparents' romance to his 31st birthday.  Saleem lives an incredible life -worthy of this book's size.  His life - or really his son's life - is encapsulated in one sentence: \\""He was the child of a father who was not his father; but also the child of a time which damaged reality so badly that no one managed to put it together again; He was the true great-grandson of his great-grandfather. . .\\""  It makes nonsense until you read the book - then this statement is both valid and true.<br /><br />Amid this adventure we meet snake charmers, a succubus wet nurse, a witch, a 512-year old prostitute - as well as typical western literature characters, e.g. a man who shoots his wife and her lover, a corrupt general, and a son who kills his father out of pure hatred.<br /><br />This is a thoroughly drawn portrait of a literary character. Amassing 445 pages in my hardback edition - each page having approximately 550 words - it is a long read. And, Rushdie's swirling writing style, where he touches upon a topic and a few paragraphs or pages later descends upon that same topic with more resonance or more detail, can leave readers feeling half empty at times as the complete description will not come to light until a later time. This is not a quick read. This is not easy reading. But, this is worthwhile reading.<br /><br />Rushdie writes with great literary style. Full of metaphors and complete with magical insight, this book is understandably incorporated by many universities' English departmentsandfather. . .\\""  It makes nonsense until you read the book - then this statement is both valid and true.    Amid this adventure we meet snake charmers, a succubus wet nurse, a witch, a 512-year old prostitute - as well as typical western literature characters, e.g. a man who shoots his wife and her lover, a corrupt general, and a son who kills his father out of pure hatred.    This is a thoroughly drawn portrait of a literary character. Amassing 445 pages in my hardback edition - each page having approximately 550 words - it is a long read. And, Rushdie's swirling writing style, where he touches upon a topic and a few paragraphs or pages later descends upon that same topic with more resonance or more detail, can leave readers feeling half empty at times as the complete description will not come to light until a later time. This is not a quick read. This is not easy reading. But, this is worthwhile reading.    Rushdie writes with great literary style. Full of metaphors and complete with magical insight, this book is understandably incorporated by many universities' English departments",2008-01-28
US,38954172,RFNTHJONA27FU,0099578514,903668876,Midnight's Children,Books,2,13,25,N,Y,"Tedious and boring","I wanted to read a Rushdie book and I've heard this book being called the \\""Booker of the Bookers\\"" (referring to the prize). Rusdie's writing may be poetic and beautiful, but it is hard to trudge through this fairly long book. Furthermore, Midnight's Children is not particularly educational as far as Indian history and culture. The author may deserve his great reputation for his writing style but don't expect to be entertained.     Reading this book made me feel like I was back in highschool and reading a required book for English class. My apologies to literature lovers who may consider me a philistine.",2007-10-16
US,45940327,R3TO91PD5JQ0UJ,0099578514,903668876,Midnight's Children,Books,5,14,15,N,N,"A Stream of (Enlightended) Consciousness","Much has been written about the unique writing style of Salman Rushdie and Midnight's Children. It is hip to like it and thus call oneself a literary, and not unusual to dislike it as an uninitiated reader who cannot possibly know what to expect a priori. For what it's worth, here is my attempt to characterize the style. The book is written as a \\""stream of consciousness\\"", long long long sentences, side-by-side repetition of adjectives for emphasis (hint hint hint!), use of synonyms similes parellels without punctuation or separators (again for emphasis), revealing the plot's end-game in advance yet (or thus) engaging the reader in the path to getting there, repeated summaries each to make an overarching point than to simply recollect the story so far, admitted insecurity and intermittent defense of the story's believability, and did I mention rechristening of events and characters with metaphoric names. If you could read and follow the last sentence in one shot, you are ready to read and enjoy Midnight's Children. The story-telling is hallucinatory on the surface, but enlightened underneath; deliriously exaggerated on the surface, but scrupulously balanced underneath; grossly fatalistic on the surface, but hopelessly optimistic underneath; carelessly raw on the surface, but meticulous genius underneath.<br /><br />Never judge a book by its cover, judge it by its metaphors. Besides being one intense allegory, the book is a collection of the richest metaphors I've ever read in a piece of literature. Metaphors, mind you, and not its evil cousin, Analogies. Every event and character is first rechristened with its metaphoric name. In the process of writing the book, Rushdie has created a new vocabulary of words that become the best way (if not the only way) to describe those characters and events.<br /><br />Spoiler alert: To pick from this new vocabulary, one way of characterizing the life of Saleem Sinai, and therefore the book, is Sperectomy: the draining-out of hope. To quote the last sentence of the book that sums it up \\""...because it is the privilege and the curse of midnight's children to be both masters and victims of their times, to forsake privacy and be sucked into the annihilating whirlpool of the multitudes, and to be unable to live or die in peace.\\""<br /><br />Midnight's Children is a great way to live vicariously through post-colonial India. If [[ASIN:140003065X A Fine Balance]] is a bus-ride through India with a good commentator, Midnight's Children is your dark roller-coaster with ghosts popping out at you at every turn. If [[ASIN:140003065X A Fine Balance]] is real in a touchy-and-feely way that you wish it was unreal, Midnight's Children is unreal in a mystical way that you will hate to, and yet force yourself to believe it is real; just like a post-traumatic nightmare, only it was a re-enactment.st sentence of the book that sums it up \\""...because it is the privilege and the curse of midnight's children to be both masters and victims of their times, to forsake privacy and be sucked into the annihilating whirlpool of the multitudes, and to be unable to live or die in peace.\\""    Midnight's Children is a great way to live vicariously through post-colonial India. If [[ASIN:140003065X A Fine Balance]] is a bus-ride through India with a good commentator, Midnight's Children is your dark roller-coaster with ghosts popping out at you at every turn. If [[ASIN:140003065X A Fine Balance]] is real in a touchy-and-feely way that you wish it was unreal, Midnight's Children is unreal in a mystical way that you will hate to, and yet force yourself to believe it is real; just like a post-traumatic nightmare, only it was a re-enactment.",2007-08-30
US,34564363,R1XJ04VE8JN142,0099578514,903668876,Midnight's Children,Books,4,2,2,N,N,"Over-baked, but fantastic","\\""Midnight's Children\\"" by Salman Rushdie is called a 'Great Book of the 20th Century\\"" and \\""a modern classic,\\"" and rightly so.  This novel is one of the most interesting and memorable of the 20th century, and one of the best novels by a living writer, at least that I have read.  Rushdie weaves a semi-historical, semi-mythical portrayal of the newly formed nation-state of India.  Throughout the book, I kept thinking that the protagonist was actually Rushdie himself; or, perhaps the protagonist represents Rushdie's generation, since he was born in Bombay in 1947.  The plot is interesting indeed, which I won't get into because I don't want to spoil it for anyone.  Let's just say that the protagonist relates the life of himself and his immediate ancestors in such a way to make Rushdie the \\""Indian mythmaker.\\""  The writing is often too much in some places, and I feel that Rushdie over did it in a few places.  I do like how Rushdie would refer to his own metaphors throughtout the book to keep the reader focused, because the reader can indeed get lost in the plot if one is not careful. This novel is often put next to \\""One Hundred Years of Solitude\\"" because of its style.  I might agree to that to some extent, primarily because each of these two novels have a different purpose.  They are both written in the style of magical realism, but again, each novel has it's own purpose.  If Rushdie had kept his writing focused on India in his subsequent novels, I believe that he would be to India what J.M. Coetzee is to South Africa.  However, Rushdie's scope is much broader than one country or even one culture.  Anyway, that's another topic. Overall, if you have never read Rushdie, this is a great place to start.",2007-07-26
US,10812116,R1JN4XC4HYZKV7,0140132708,903668876,Midnight's Children,Books,5,9,11,N,N,"One of the Ten Greatest Novels Ever Written","The thing that really surprised me about Midnight's Children, by the end of it, was its generally sardonic attitude towards the magical symbolism and omens that are so central to the plot. So much is made of the mystical connections relating to the main character (Saleem Sinai), so much promise is set up in the story, that it's surprising when the abuse starts being heaped on Saleem with almost sadistic relentlessness. By the end of the story Rushdie has portrayed a startlingly pessimistic view of the \\""potential\\"" of the innocent. And, with the obvious parallels between the life of Saleem Sinai and the development of modern India, Rushdie also exhibits a pessimistic and fairly depressing forecast for the future of one of the world's most populous nations.<br /><br />But amidst all that is an epic; a collection of stories that seems almost like \\""A Thousand and One Nights\\"" in its scope. The magical realism style Rushdie employs is far less confusing than that of Gabriel Garcia Marquez: where Marquez's rambling, stream of consciousness writing serves largely to (intentionally) disorient the reader, Rushdie (through a liberal use of semi-colons) gently guides the reader through narrative leaps spanning both time and distance. Astonishingly descriptive, Rushdie is almost more a painter than a writer in this book: the near 550 pages pass by with a very economical use of dialogue, and it is the scenes and descriptions that provide the meat and memories of the novel.<br /><br />Those who are fans of Tolkein and other authors who write lavishly detailed stories simply cannot miss this novel.  \\""Midnight's Children\\"" plays out like an Oscar-winning film or a very vivid, elaborate dream.",2007-06-14
US,32863516,R3EJPHVGKBRX56,0099578514,903668876,Midnight's Children,Books,1,8,65,N,N,"dumdum 25 dollar toiletpaper","had fair expectations. rushdie spends too much time being cutesy and obnoxiously witty. read a book on indian history instead.",2007-03-11
US,52231964,R171GGBBF2MWLA,0140132708,903668876,Midnight's Children,Books,4,5,5,N,N,"""Your life, which will be, in a sense, a mirror of our own...""","The children in question are those hundreds of infants born at midnight on August 15, 1947 - the precise moment at which the independent Indian nation state came into existence. They all have supernatural gifts, but few more so than the narrator, Saleem Sinai, blessed (or cursed) with the enormous nose of his presumed ancestors which gives him the gift of telepathy, the ability to \\""sniff out\\"" what others are thinking. But he is not his father's son. Switched at birth with another baby, Saleem is a Hindu child raised by wealthy Muslims. This book is his written record of Indian national history from 1910 to 1978, through its concordances with his own family life - an expression of what Rushdie calls \\""the national longing for form\\"", the obsession with correspondences and similarities. We follow Saleem and his riotous extended family through the partition of India and Pakistan, the ascendancy of \\""The Widow\\"" Indira Gandhi, war, and, eventually, the imposition of martial law. As Saleem discovers, \\""midnight has many children; the offspring of Independence were not all human. Violence, corruption, poverty, generals, chaos, greed and pepperpots ...\\"" Readers familiar with the history of twentieth-century India will find this more enjoyable than most, as much of the pleasure here lies in the way Rushdie folds national-political events into Saleem's experiences using four modes of connection which Saleem helpfully describes midway through - active-literal, passive-metaphorical, passive-literal, and active-metaphorical. The other pleasure is Rushdie's language, which is rich and complex (however there were times when I found his rhetorical style almost tedious). Fortunately, this is a very funny book, taking many of its cues from Bollywood cinema, and it's also quite acidic: part comedy, part angry polemic, it's a an odd combination but the result is a wonderful piece of literature. This is a book you will probably read several times in your life and enjoy in new ways with each encounter.encounter.",2007-01-06
US,48858388,RJ0MF78I1A16L,0140132708,903668876,Midnight's Children,Books,5,4,10,N,Y,"it doesn't get better than this","This book is as close to perfect as you can get.     Worth noting, the Mistry book, A Fine Balance, while good, is basically a full on rip off of this book. If you want the original, read Rushdie. Mistry should be ashamed. His is not even a different take, it is just another take of the same image and not as good.",2006-10-08
US,36507973,R3KEOXBKFUB6IV,0140132708,903668876,Midnight's Children,Books,3,9,19,N,N,"Oh, spell it out, spell it out.","There's a good 200-250 page novel in here; the question is whether or not you're willing to slog through nearly 600 pages to find it.  The biggest problem I had with this book is that Rushdie apparently thinks his reader is an absolute idiot who must be led by the hand across even the most obvious metaphorical thresholds.  It speaks volumes, I think, that the reader surrogate here is the lumpen, dim-witted Padma, seated fawningly at the narrator's feet while he writes.  Yes, I know we shouldn't conflate the author and the narrator, but it's hard not to think that Rushdie shares more than a little of Saleem's condescension toward his reader.  At least Rushdie has the courtesy to warn you on the first page -- \\""Oh, spell it out, spell it out.\\""  That he does.  It's an interesting story, but the tedium of the overbearing narrator just sunk it for me.",2006-07-10
US,47141922,R2GBQF9DN3JAJG,0140132708,903668876,Midnight's Children,Books,5,9,11,N,N,"A bit of background makes a huge difference.","I hate fighting my food, and I similarly hate to fight what I'm reading.  I've read too many rambling books that one is \\""supposed\\"" to enjoy, only to put them down in disgust.  However, this one came across to me as completely enjoyable and straightforward!  Why?  Because I've lived in India for two years, and had no problems following the characters or the march of history behind them.  I only wish I had this kind of context with other such books.  My very unconstructive advice?  Move to India--wait for some time--and then read this.",2006-07-02
US,44504081,R24VM3AVVOTJN3,0140132708,903668876,Midnight's Children,Books,5,250,257,N,N,"Trust me, this book is worth reading!","This is, in every way, a perfect novel. Both humorous and heartbreaking. I found myself deeply moved and very suprised that I enjoyed this novel as much as I did. I have never been very interested in Indian history, and knew close to nothing about it. But upon reading this novel, I found myself drawn into the rich fictional history of the Aziz family, as well as the equally rich history of India. Rushdie may have ruined reading for me, as every book I read will now have much higher standards! Not for light reading, though. I imagine this is a book that you could read over and over and still find something new each time. This is a tough novel, and it takes a lot of work to truly \\""get it\\"". The only reason I stuck with it is because I had to for class. But it was very rewarding in the end. The novel reveals itself in layers, with recurring themes and motifs that grow in extremely deep and powerful meanings. The character of Saleem, self-described savior of India, is one of the most memorable characters to have graced the pages of a novel. I have heard some people say that this book is a let down in the end, as though it never comes to a full climax. In answer to that: I felt that was the whole point. Saleems dreams are always dreams, they are never completely realized. The language is beautiful and lyrical, and the plot is highly detailed, as though each sentence was carefully planned. Rushdie may be the ultimate architect of this century when it comes to plot building. As a writer myself, I was both green with envy and speechless with awe over this novel. I have never read anything else by Rushdie, but now I definitly plan to!  <br /> <br />A couple of tips:  <br />1. There are many different characters, so you may want to make a family tree to keep track.   <br /> <br />2. Pay close attention to Rushdie's use of color in the novel, particularly green, saffron and blue, as well as numbers.  <br /> <br />3. The narrator, Saleem, breaks away from linear storytelling ina big way. Often, the story jumps around and he gives a lot of foreshadowing. It helps to let go of our western idea of time (i.e. events happening in a timeline) and just let the story unfold. Trust me, once you can let go of your confusion and just let it be, the reading becomes much easier! Also, it's interesting to consider what he chooses to tell us ahead of time, and what he doesn't.  <br /> <br />And finally, you will definitly want to brush up on your Indian history! I'm not talking a whole lot, just an Encarta article or something so you know what's going on. Also, when historical figures are mentioned in the book, you should do a little research and find out more about them. This is especially true for the political figures, such as Indira Ghandi.  <br /> <br />Like I said, this book is A LOT of work, but worth all the effort.",2006-06-13
US,21436815,RF7YH0YQNOSAH,0140132708,903668876,Midnight's Children,Books,4,0,0,N,N,"it's an important book but he sure does ramble","Yes it's a very important momentous book but it's also incredibly undisciplined and selfindulgent ie unexplained non-universally understood in-jokes and references.<br /><br />I got the sense that if there were a hundred layers and levels of meaning, I got only 25 to 33 layers, and the rest was above my head (I am Asian American raised in New York and living in Los Angeles without a deep knowledge of history but who reads the New York Times).<br /><br />I felt the same way about Call It Sleep by Henry Roth.",2006-04-21
US,52347920,R1E612DF4E84VM,0140132708,903668876,Midnight's Children,Books,5,10,10,N,N,"A dance for the hands","This book is a tome, and for its kaleidescope of impressions, one to be savored.  There are some books where after a point, the length is wearying, and the last hundred pages are half read, half skimmed, the right hand fingers feeling the slimming of the pages in anticipation.  Not this book. <br /> <br />The story is justifiably grand, the partitioning of India and Pakistan in the aftermath of the second world war and the emotional analog in the minds of the two countries' citizens.  But what keeps ones interest is not the heavy politics, which for the most part remain the background as in most great historical fiction (Tolstoy notwithstanding).   <br /> <br />Rather, it is the bridging of individuals and events with achingly tender descriptions that are burned in the reader's mind.  Take, for example, two lovers who communicate only with their hands, like moths that hover over a flame--impelled by some force toward the fire, just close enough to stay warm but always in danger of being consumed.  The symbolism, like self-immolation, that India is represented to outsiders and in some ways it disingenuously is to itself, that surprises and rewards the reader.   <br /> <br />You probably won't be able to finish the novel in one sitting, but that is a blessing, in that with each sitting and turn of the page, you are refreshed with the power of language and how the unforgettable images appear vividly in the mind.",2006-04-01
US,34103808,R2HGFF1TBUIIN3,0140132708,903668876,Midnight's Children,Books,2,2,27,N,Y,"Midnight's Children","Started reading it and put it down three times, just couldn't hold my interest.",2006-03-17
US,18163831,R1MCEOGAK7R40J,0140132708,903668876,Midnight's Children,Books,5,4,4,N,N,"I love Salman Rushdie.","Midnight's Children is a very well thought out book; the whole narrative is obviously laid out from the beginning. The narrator, Saleem, is a rambling sort who is scrambling to write down his life story before he cracks and breaks away - \\""Now the crack, the cracks and always the cracks are narrowing my future towards its single inescapable fullpoint; and even Padma must take a back seat if I'm to finish my tales.\\"" The narration isn't rushed though, but it does tend to delve off into personal speculation at times. I wasn't bothered by this because I found it entertaining, but some people might be. Saleem was born on the stroke of midnight on the day of the birth of the nation of India, so his story is also the story of India as it transforms from a tender and weak country into an adult and dangerous one. The best part of the story is Salman Rushdie's writing, in my opinion. He tends to use what I call adjective or noun or verb strings - putting words together like in this one: \\""driven on by the imperatives of rip tear crack, I abandon reflections.\\"" Salman Rushdie has such a unique style of writing, one that forces the reader to completely focus on what is being said or else he/she will miss something vital. It's gorgeous, colored by Indian phrases and sentence-structuring. Midnight's Children is a very interesting story, and I'd recommend it to anyone, but especially lovers of unique prose.",2006-03-15
US,41801602,R3NNY1B5IJ1I5U,0140132708,903668876,Midnight's Children,Books,5,11,12,N,N,"Magical, wonderful","This is the first and only Rushdie book that I have read, and I am very glad I picked it.  The plot and narrative are large, that's for sure, but this is part of what makes the book so fine.  The story focuses on the lives of the children in India who are born in the midnight hour of the day of the nation's independence.  This special birth date and time convey to the children unique powers, in particular to the main character, Saleem.  The book follows Saleem through his life as he interacts with his fellow midnight's children and his family.  It is basically all flash-back as Saleem recounts the story as he nears the end of his life.  While events in the novel are fantastical, the world is self-contained, believable, and thoroughly engaging.  I am not well-versed in the history of India, and might have more to comment on in terms of how the book relates to it if I knew more.  What I do know is that this is one of the most original books I have read, and ended up caring very much for the characters it contained.  Exceptional.",2005-10-31
US,12264800,R2F4C5MEQPL46X,0140132708,903668876,Midnight's Children,Books,5,7,11,N,N,"What I Would Bring With Me on a Deserted Island","If ever the world ends, and it was left to me to repopulate the planet, my progeny will all be required to read Salman Rushdie's Midnight's Children.  This is the work of a true genius, an uncompromising original creative mind.  A true gem.  The new order of the human race brought up in Midnight's Children will be a breed of creative, intelligent and humane genuises, tolerant and accepting of the uniqueness each of us posses.",2005-10-16
US,46134316,R2PKCS0ZQQ8397,0140132708,903668876,Midnight's Children,Books,4,7,9,N,N,"Destiny Works In Mysterious Ways","Saleem Sinai, the narrator, was born when the clock struck twelve on the day when India became free of Britain at last (1947).  Through some strange effect of physics, each of the children born at that time has something wrong with him-or right, some special spooky power they cannot figure out.  Some have extra special sensitivity, others super strength.  Some of the superpowers are funny, some quite poignant.  Like the X Men, Midnight's Children are (mostly) ashamed of their special gifts; and this becomes a metaphor for the admixture of Hindu and Muslim that made up India until the partition a year or so later and the birth of Pakistan.  And still the races and religions cavort in an eternal spectacle of high and low.  Saleem's own power is the ability to experience smells with more punch than ordinary citizens, and you can imagine in the pungent provinces of India he visits this is as much a curse as a blessing.<br /><br />The two babies, switched at birth, become each other's opposite number.  A Hindu boy, raised as a Muslim; a Muslim, raised Hindu.  As Shakespeare said, in ALL'S WELL THAT ENDS WELL:  \\""For I the ballad will repeat/ Which men full true shall find:/ Your marriage comes by destiny,/ Your cuckoo sings by kind.\\""  As the servant Padma listens to this modern Scheherezade, the relations of master and servant also dissolve from within, a dark allegory of the postcolonial nexus of modern writing.  Rushdie seems to be hinting that we're none of us where we're meant to be, and that at this late date there's not much we can do but lump it.<br /><br />After 25 years MIDNIGHT'S CHILDREN continues to sell happy numbers of copies for its author, the controversial and limelight-dwelling Salman Rushdie.  He lives comfortably off the many editions his masterpiece has gone through.  Every now and then you hear an imaginative screenwriter announce that he's \\""conquered\\"" MIDNIGHT'S CHILDREN, but in truth the pleasure of the book is very much in its intratextual details, and I can't imagine a successful movie version, though I said the same about MYSTERIOUS SKIN and look how wrong I was there.ails, and I can't imagine a successful movie version, though I said the same about MYSTERIOUS SKIN and look how wrong I was there.",2005-08-30
US,12598245,R1YQ589OSRHJYE,0140132708,903668876,Midnight's Children,Books,3,11,15,N,N,"Post Modern features in Midnight's Children..","Midnight's Children has tried to shake the foundations of some power structures , which is the main aim of any postmodern work. Rushdie has mixed fantasy with facts in right proportion to picturise Post-Independent India. Children born during the night of Indian independence are called \\""Midnight's Children.\\"" They suffer from all the ailments of Independent India. They are made unproductive like the country. Declaration of Emergency by Indira Gandhi is compared to the labour pangs of Parvati, a witch. All the important historical events like The Jalianwala Bagh Massacre, Bangladesh War, and The Emergency are mixed with magical elements like Aziz's itching nose saving him from the bullets of English soldiers on the Jallianwala Bagh ground. Rushdie aptly uses terms like 'chutnification of history' and 'pickles of history' to explain his treatment of history. There is 'discontinuity' in narration. But we see 'permutation' in places where Saleem brings all the women of his life in an order to explain Parvati, the witch, about his marriage. Saleem lives a 'fragmented' life. He is split into 'fragments' by his grandfather's rationality, grandmother's credulity, father's numbness, mother's fragmented life, and sister's lovelessness. He has no constant identity. He gets lost in a jostling crowd of 'I's. Rushdie mixes all genres. He includes film trailors, gossips, advertisements, posters, and third rate similes, and jokes to break the distinction between high and low literature. This is called 'hybridity.' Rushdie seems to give his own comments through Saleem. Salman merges into Saleem in some places, and it is clear in the text. This is called 'short circuit'. Rushdie's 'Midnight's Children' shares many of the post modern techniques, and can be called a novel with post- modern features.",2005-08-17
